timestamp,regime,spread_observed,spread_predicted,residual,score_if,anomaly_if,cusum_pos,cusum_neg,cusum_alert,cusum_score,knn_score,knn_mean_dist,score_composite,alert_level
2024-06-02 08:00:00,post_excepcion,0.0,-0.029285116,0.029285116121172905,0.07207636519070892,0,0.0,0.0,0,0.0,0.005610657743466483,0.14891562596969227,0.03716031414404776,verde
2024-06-02 09:00:00,post_excepcion,0.0,0.32887575,-0.32887575030326843,0.27507844835010165,0,0.0,0.0,0,0.0,0.020752357585469935,0.5403445769878232,0.14168969569214482,verde
2024-06-02 10:00:00,post_excepcion,0.0,0.11406597,-0.11406596750020981,0.1406469131940009,0,0.0,0.0,0,0.0,0.012566744944751865,0.3287378351536724,0.07283680558595083,verde
2024-06-02 11:00:00,post_excepcion,1.2800000000000002,0.44487277,0.8351272332668307,0.4754210962777602,0,0.19932404253408376,0.0,0,0.01491633117169914,0.02292187303768691,0.5964288453685227,0.24676982209792722,verde
2024-06-02 12:00:00,post_excepcion,1.33,0.8377773,0.4922226834297181,0.3710760977884394,0,0.05574353523105491,0.0,0,0.00417154409280813,0.022316472981515883,0.5807786137957122,0.19125280671836534,verde
2024-06-02 13:00:00,post_excepcion,1.3900000000000001,0.5876362,0.8023638272285463,0.45812053578293854,0,0.22230417172685424,0.0,0,0.016636039507180955,0.019951900404731007,0.5196519125009467,0.23804145982456976,verde
2024-06-02 14:00:00,post_excepcion,1.2800000000000002,0.22301146,1.0569885361194613,0.539584206198068,0,0.6434895171135686,0.0,0,0.048155268279497385,0.026914776453420816,0.6996496205685306,0.2896216388735674,verde
2024-06-02 15:00:00,post_excepcion,1.2600000000000002,0.45277286,0.8072271442413332,0.45799457434938506,0,0.8149134706221548,0.0,0,0.06098370798394893,0.021823298872285856,0.5680295416136243,0.25165705934433436,verde
2024-06-02 16:00:00,post_excepcion,1.2000000000000002,0.67950684,0.5204931616783144,0.3821372338194714,0,0.6996034415677221,0.0,0,0.05235453029455878,0.024398916228090636,0.634611973594614,0.21165475924372149,verde
2024-06-02 17:00:00,post_excepcion,0.72,1.8429188,-1.1229187536239624,0.5403902175301678,0,0.0,0.4224413252171808,0,0.031613219496456034,0.026371512927568962,0.6856056840046378,0.2849533771995345,verde
2024-06-02 18:00:00,post_excepcion,0.0,0.9725374,-0.9725373983383179,0.4950706412014042,0,0.0,0.6945012951487173,0,0.05197271330597668,0.023281266019685762,0.60571953395798,0.26778338779643224,verde
